grid,fcstDateTime,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
59_129,2026-08-28 09:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.6,96,0.1,0,1.8
59_129,2026-08-28 10:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.7,102,0.3,0,1.9
59_129,2026-08-28 11:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.8,109,0.6,0,2.1
59_129,2026-08-28 12:00:00,강수없음,30,0,70,4,적설없음,,27,,-1.7,120,1,0,2.1
59_129,2026-08-28 13:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.7,120,1,0,2.1
59_129,2026-08-28 14:00:00,강수없음,30,0,75,4,적설없음,,28,,-1.4,117,0.7,0,1.7
59_129,2026-08-28 15:00:00,강수없음,30,0,75,4,적설없음,,28,29.0,-1.4,117,0.7,0,1.7
59_129,2026-08-28 16:00:00,강수없음,30,0,75,4,적설없음,,28,,-1.5,103,0.3,0,1.7
59_129,2026-08-28 17:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.5,103,0.3,0,1.7
59_129,2026-08-28 18:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.6,96,0.1,0,1.8
59_129,2026-08-28 19:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.7,96,0.1,0,1.9
59_129,2026-08-28 20:00:00,강수없음,30,0,80,4,적설없음,,24,,-1.7,99,0.2,0,1.9
59_129,2026-08-28 21:00:00,강수없음,30,0,80,4,적설없음,,24,,-1.4,97,0.1,0,1.6
59_129,2026-08-28 22:00:00,강수없음,30,0,80,4,적설없음,,24,,-1.7,90,0,0,1.8
59_129,2026-08-28 23:00:00,강수없음,30,0,85,4,적설없음,,24,,-1.6,96,0.1,0,1.8
59_129,2026-08-29 00:00:00,강수없음,30,0,85,4,적설없음,,23,,-1.7,105,0.4,0,1.9
59_129,2026-08-29 03:00:00,0,30,0,90,4,0,,23,,-1.8,115,0.8,0,1
59_129,2026-08-29 06:00:00,0,30,0,95,4,0,23.0,23,,-0.9,137,1.1,0,1
59_129,2026-08-29 09:00:00,0,30,0,95,4,0,,24,,0,169,0.9,0,1
59_129,2026-08-29 12:00:00,2,60,1,85,4,0,,26,,0.5,203,1.1,0,1
59_129,2026-08-29 15:00:00,2,60,1,80,4,0,,28,28.0,1.8,247,0.7,0,1
59_129,2026-08-29 18:00:00,2,60,1,85,4,0,,26,,1.8,261,0.2,0,1
59_130,2026-08-25 21:00:00,강수없음,0,0,95,1,적설없음,,26,,1.0,265,0.0,0,1.1
59_130,2026-08-25 22:00:00,강수없음,20,0,95,3,적설없음,,25,,0.7,270,0.0,0,0.7
59_130,2026-08-25 23:00:00,강수없음,20,0,95,3,적설없음,,25,,0.7,270,0.0,0,0.7
59_130,2026-08-26 00:00:00,강수없음,30,0,100,4,적설없음,,24,,0.4,270,0.0,0,0.4
59_130,2026-08-26 01:00:00,강수없음,30,0,100,4,적설없음,,24,,0.3,270,0.0,0,0.3
59_130,2026-08-26 02:00:00,강수없음,30,0,100,4,적설없음,,24,,0.0,180,0.2,0,0.2
59_130,2026-08-26 03:00:00,강수없음,30,0,100,4,적설없음,,24,,0.0,180,0.3,0,0.3
59_130,2026-08-26 04:00:00,강수없음,30,0,100,4,적설없음,,24,,0.0,180,0.2,0,0.2
59_130,2026-08-26 05:00:00,강수없음,30,0,100,4,적설없음,,24,,0.1,225,0.1,0,0.2
59_130,2026-08-26 06:00:00,강수없음,30,0,100,4,적설없음,,24,,0.0,172,0.6,0,0.7
59_130,2026-08-26 07:00:00,강수없음,30,0,100,4,적설없음,,24,,0.1,191,0.9,0,1.0
59_130,2026-08-26 08:00:00,강수없음,30,0,95,4,적설없음,,25,,0.6,217,0.7,0,1.0
59_130,2026-08-26 09:00:00,강수없음,30,0,95,4,적설없음,,26,,0.7,225,0.7,0,1.1
59_130,2026-08-26 10:00:00,강수없음,30,0,90,4,적설없음,,27,,1.2,227,1.1,0,1.7
59_130,2026-08-26 11:00:00,강수없음,30,0,85,4,적설없음,,28,,1.9,246,0.8,0,2.1
59_130,2026-08-26 12:00:00,강수없음,30,0,80,4,적설없음,,28,,2.3,258,0.4,0,2.4
59_130,2026-08-26 13:00:00,4.0mm,60,1,80,4,적설없음,,29,,2.4,261,0.3,0,2.5
59_130,2026-08-26 14:00:00,강수없음,30,0,80,4,적설없음,,30,,2.6,268,0,0,2.7
59_130,2026-08-26 15:00:00,강수없음,30,0,75,4,적설없음,,30,30.0,2.8,270,0,0,2.8
59_130,2026-08-26 16:00:00,1.0mm,60,1,80,4,적설없음,,30,,2,273,-0.1,0,2.1
59_130,2026-08-26 17:00:00,강수없음,30,0,80,4,적설없음,,28,,1.7,289,-0.5,0,1.8
59_130,2026-08-26 18:00:00,강수없음,30,0,85,4,적설없음,,27,,0.8,304,-0.5,0,1
59_130,2026-08-26 19:00:00,강수없음,30,0,90,4,적설없음,,26,,0.3,321,-0.4,0,0.6
59_130,2026-08-26 20:00:00,강수없음,30,0,90,4,적설없음,,25,,0,0,-0.2,0,0.2
59_130,2026-08-26 21:00:00,강수없음,30,0,95,4,적설없음,,25,,0.1,270,0,0,0.1
59_130,2026-08-26 22:00:00,강수없음,30,0,95,4,적설없음,,25,,0,315,0,0,0.1
59_130,2026-08-26 23:00:00,강수없음,30,0,95,4,적설없음,,24,,0.3,270,0,0,0.3
59_130,2026-08-27 00:00:00,강수없음,30,0,95,4,적설없음,,24,,0.1,270,0,0,0.1
59_130,2026-08-27 01:00:00,강수없음,30,0,95,4,적설없음,,24,,0,315,0,0,0.1
59_130,2026-08-27 02:00:00,강수없음,30,0,95,4,적설없음,,24,,0,315,0,0,0.1
59_130,2026-08-27 03:00:00,강수없음,30,0,95,4,적설없음,,24,,0,0,-0.4,0,0.4
59_130,2026-08-27 04:00:00,강수없음,30,0,95,4,적설없음,,24,,0,0,-0.1,0,0.1
59_130,2026-08-27 05:00:00,강수없음,30,0,95,4,적설없음,,24,,0,0,-0.2,0,0.2
59_130,2026-08-27 06:00:00,강수없음,30,0,90,4,적설없음,23.0,23,,0,0,-0.6,0,0.6
59_130,2026-08-27 07:00:00,강수없음,30,0,90,4,적설없음,,24,,0,0,-0.6,0,0.6
59_130,2026-08-27 08:00:00,3.0mm,60,1,90,4,적설없음,,25,,0,0,-0.7,0,0.7
59_130,2026-08-27 09:00:00,3.0mm,60,1,85,4,적설없음,,26,,0.1,270,0,0,0.1
59_130,2026-08-27 10:00:00,강수없음,30,0,80,4,적설없음,,26,,0.5,270,0,0,0.5
59_130,2026-08-27 11:00:00,강수없음,30,0,75,4,적설없음,,27,,0.4,270,0,0,0.4
59_130,2026-08-27 12:00:00,강수없음,30,0,75,4,적설없음,,28,,0.8,270,0,0,0.8
59_130,2026-08-27 13:00:00,강수없음,30,0,70,4,적설없음,,29,,1.3,270,0,0,1.3
59_130,2026-08-27 14:00:00,강수없음,30,0,65,4,적설없음,,30,,1.6,270,0,0,1.6
59_130,2026-08-27 15:00:00,강수없음,30,0,65,4,적설없음,,30,30.0,1.8,279,-0.2,0,1.9
59_130,2026-08-27 16:00:00,강수없음,30,0,65,4,적설없음,,30,,1.7,283,-0.4,0,1.8
59_130,2026-08-27 17:00:00,강수없음,30,0,65,4,적설없음,,29,,1.4,292,-0.5,0,1.6
59_130,2026-08-27 18:00:00,강수없음,30,0,70,4,적설없음,,28,,1.3,293,-0.5,0,1.5
59_130,2026-08-27 19:00:00,강수없음,30,0,75,4,적설없음,,26,,0.7,307,-0.6,0,1
59_130,2026-08-27 20:00:00,강수없음,30,0,80,4,적설없음,,25,,0.5,310,-0.4,0,0.7
59_130,2026-08-27 21:00:00,강수없음,30,0,85,4,적설없음,,25,,0.2,315,-0.2,0,0.4
59_130,2026-08-27 22:00:00,강수없음,30,0,85,4,적설없음,,24,,0,0,-0.5,0,0.5
59_130,2026-08-27 23:00:00,강수없음,30,0,85,4,적설없음,,24,,0,0,-0.5,0,0.5
59_130,2026-08-28 00:00:00,강수없음,30,0,85,4,적설없음,,24,,-0.2,37,-0.3,0,0.5
59_130,2026-08-28 01:00:00,강수없음,30,0,90,4,적설없음,,23,,-0.4,81,0,0,0.6
59_130,2026-08-28 02:00:00,강수없음,30,0,90,4,적설없음,,23,,-0.5,74,-0.1,0,0.7
59_130,2026-08-28 03:00:00,강수없음,30,0,90,4,적설없음,,23,,-0.7,77,-0.2,0,0.9
59_130,2026-08-28 04:00:00,강수없음,30,0,90,4,적설없음,,23,,-1.2,90,0,0,1.3
59_130,2026-08-28 05:00:00,강수없음,30,0,90,4,적설없음,,23,,-1.1,86,0,0,1.3
59_130,2026-08-28 06:00:00,강수없음,30,0,90,4,적설없음,23.0,23,,-1.5,90,0,0,1.6
59_130,2026-08-28 07:00:00,강수없음,30,0,85,4,적설없음,,23,,-1.7,90,0,0,1.8
59_130,2026-08-28 08:00:00,강수없음,30,0,80,4,적설없음,,24,,-1.6,96,0.1,0,1.8
59_130,2026-08-28 09:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.6,99,0.2,0,1.8
59_130,2026-08-28 10:00:00,강수없음,30,0,80,4,적설없음,,26,,-1.7,105,0.4,0,1.9
59_130,2026-08-28 11:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.7,113,0.7,0,2
59_130,2026-08-28 12:00:00,강수없음,30,0,70,4,적설없음,,27,,-1.7,122,1.1,0,2.2
59_130,2026-08-28 13:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.7,121,1,0,2.1
59_130,2026-08-28 14:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.3,121,0.8,0,1.7
59_130,2026-08-28 15:00:00,강수없음,30,0,75,4,적설없음,,28,29.0,-1.3,115,0.6,0,1.6
59_130,2026-08-28 16:00:00,강수없음,30,0,80,4,적설없음,,27,,-1.4,104,0.3,0,1.6
59_130,2026-08-28 17:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.5,103,0.3,0,1.7
59_130,2026-08-28 18:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.6,90,0,0,1.7
59_130,2026-08-28 19:00:00,강수없음,30,0,80,4,적설없음,,24,,-1.6,96,0.1,0,1.8
59_130,2026-08-28 20:00:00,강수없음,30,0,85,4,적설없음,,24,,-1.6,96,0.1,0,1.8
59_130,2026-08-28 21:00:00,강수없음,30,0,85,4,적설없음,,23,,-1.6,90,0,0,1.7
59_130,2026-08-28 22:00:00,강수없음,30,0,85,4,적설없음,,23,,-1.9,90,0,0,2
59_130,2026-08-28 23:00:00,강수없음,30,0,85,4,적설없음,,23,,-1.7,99,0.2,0,1.9
59_130,2026-08-29 00:00:00,강수없음,30,0,85,4,적설없음,,23,,-1.7,108,0.5,0,1.9
59_130,2026-08-29 03:00:00,0,30,0,90,4,0,,23,,-1.6,119,0.9,0,1
59_130,2026-08-29 06:00:00,0,30,0,95,4,0,23.0,23,,-1,137,1.2,0,1
59_130,2026-08-29 09:00:00,0,30,0,95,4,0,,23,,-0.2,162,1.1,0,1
59_130,2026-08-29 12:00:00,2,60,1,85,4,0,,26,,0.2,192,1.3,0,1
59_130,2026-08-29 15:00:00,2,60,1,80,4,0,,28,28.0,1.8,247,0.7,0,1
59_130,2026-08-29 18:00:00,2,60,1,85,4,0,,25,,1.8,270,0,0,1
60_127,2026-08-25 21:00:00,강수없음,0,0,90,1,적설없음,,27,,1.2,270,0.0,0,1.2
60_127,2026-08-25 22:00:00,강수없음,20,0,90,3,적설없음,,27,,0.9,270,0.0,0,0.9
60_127,2026-08-25 23:00:00,강수없음,20,0,90,3,적설없음,,26,,0.7,284,-0.1,0,0.8
60_127,2026-08-26 00:00:00,강수없음,30,0,95,4,적설없음,,26,,0.4,281,0.0,0,0.5
60_127,2026-08-26 01:00:00,강수없음,30,0,95,4,적설없음,,26,,0.4,281,0.0,0,0.5
60_127,2026-08-26 02:00:00,강수없음,30,0,95,4,적설없음,,25,,0.4,270,0.0,0,0.4
60_127,2026-08-26 03:00:00,강수없음,30,0,95,4,적설없음,,25,,0.5,270,0.0,0,0.5
60_127,2026-08-26 04:00:00,강수없음,30,0,95,4,적설없음,,25,,0.5,270,0.0,0,0.5
60_127,2026-08-26 05:00:00,강수없음,30,0,95,4,적설없음,,25,,0.2,270,0.0,0,0.2
60_127,2026-08-26 06:00:00,강수없음,30,0,95,4,적설없음,,25,,0.0,198,0.2,0,0.3
60_127,2026-08-26 07:00:00,강수없음,30,0,95,4,적설없음,,25,,0.1,225,0.1,0,0.2
60_127,2026-08-26 08:00:00,강수없음,30,0,95,4,적설없음,,26,,0.3,297,-0.1,0,0.4
60_127,2026-08-26 09:00:00,강수없음,30,0,90,4,적설없음,,27,,1.0,270,0.0,0,1.0
60_127,2026-08-26 10:00:00,강수없음,30,0,85,4,적설없음,,28,,1.0,255,0.2,0,1.1
60_127,2026-08-26 11:00:00,강수없음,30,0,80,4,적설없음,,29,,1.8,264,0.1,0,1.9
60_127,2026-08-26 12:00:00,강수없음,30,0,75,4,적설없음,,30,,2.4,270,0,0,2.4
60_127,2026-08-26 13:00:00,강수없음,30,0,75,4,적설없음,,30,,2.3,270,0,0,2.3
60_127,2026-08-26 14:00:00,강수없음,30,0,75,4,적설없음,,30,,2.8,270,0,0,2.8
60_127,2026-08-26 15:00:00,강수없음,30,0,70,4,적설없음,,30,32.0,2.3,270,0,0,2.3
60_127,2026-08-26 16:00:00,강수없음,30,0,75,4,적설없음,,30,,2.2,270,0,0,2.2
60_127,2026-08-26 17:00:00,강수없음,30,0,75,4,적설없음,,30,,1.8,276,-0.1,0,1.9
60_127,2026-08-26 18:00:00,강수없음,30,0,80,4,적설없음,,29,,1.1,293,-0.5,0,1.3
60_127,2026-08-26 19:00:00,강수없음,30,0,85,4,적설없음,,28,,0.6,300,-0.4,0,0.8
60_127,2026-08-26 20:00:00,강수없음,30,0,85,4,적설없음,,27,,0.2,315,-0.2,0,0.4
60_127,2026-08-26 21:00:00,강수없음,30,0,90,4,적설없음,,27,,0.1,315,-0.1,0,0.2
60_127,2026-08-26 22:00:00,강수없음,30,0,90,4,적설없음,,26,,0.3,270,0,0,0.3
60_127,2026-08-26 23:00:00,강수없음,30,0,90,4,적설없음,,26,,0.3,270,0,0,0.3
60_127,2026-08-27 00:00:00,강수없음,30,0,90,4,적설없음,,26,,0.3,270,0,0,0.3
60_127,2026-08-27 01:00:00,강수없음,30,0,90,4,적설없음,,26,,0.3,315,-0.3,0,0.5
60_127,2026-08-27 02:00:00,강수없음,30,0,90,4,적설없음,,25,,0.2,315,-0.2,0,0.4
60_127,2026-08-27 03:00:00,강수없음,30,0,90,4,적설없음,,25,,0.2,315,-0.2,0,0.4
60_127,2026-08-27 04:00:00,강수없음,30,0,90,4,적설없음,,25,,0.1,270,0,0,0.1
60_127,2026-08-27 05:00:00,강수없음,30,0,90,4,적설없음,,25,,0,0,-0.2,0,0.2
60_127,2026-08-27 06:00:00,강수없음,30,0,90,4,적설없음,25.0,25,,0,0,-0.4,0,0.4
60_127,2026-08-27 07:00:00,강수없음,30,0,85,4,적설없음,,25,,0,0,-0.6,0,0.6
60_127,2026-08-27 08:00:00,강수없음,30,0,85,4,적설없음,,26,,0,0,-0.8,0,0.8
60_127,2026-08-27 09:00:00,강수없음,30,0,80,4,적설없음,,27,,0,351,-0.5,0,0.6
60_127,2026-08-27 10:00:00,강수없음,30,0,80,4,적설없음,,27,,0.2,315,-0.2,0,0.4
60_127,2026-08-27 11:00:00,강수없음,30,0,75,4,적설없음,,28,,0.3,321,-0.4,0,0.6
60_127,2026-08-27 12:00:00,강수없음,30,0,70,4,적설없음,,29,,0.3,307,-0.3,0,0.5
60_127,2026-08-27 13:00:00,강수없음,30,0,65,4,적설없음,,30,,0.8,276,0,0,0.9
60_127,2026-08-27 14:00:00,강수없음,30,0,60,4,적설없음,,31,,1.2,274,0,0,1.3
60_127,2026-08-27 15:00:00,강수없음,30,0,60,4,적설없음,,31,31.0,1.4,274,-0.1,0,1.5
60_127,2026-08-27 16:00:00,강수없음,30,0,60,4,적설없음,,31,,1.6,283,-0.3,0,1.7
60_127,2026-08-27 17:00:00,강수없음,30,0,60,4,적설없음,,30,,1.3,290,-0.4,0,1.4
60_127,2026-08-27 18:00:00,강수없음,30,0,65,4,적설없음,,29,,0.9,297,-0.4,0,1.1
60_127,2026-08-27 19:00:00,강수없음,30,0,70,4,적설없음,,28,,0.6,311,-0.5,0,0.9
60_127,2026-08-27 20:00:00,강수없음,30,0,75,4,적설없음,,27,,0.5,310,-0.4,0,0.7
60_127,2026-08-27 21:00:00,강수없음,30,0,80,4,적설없음,,26,,0.3,307,-0.3,0,0.5
60_127,2026-08-27 22:00:00,강수없음,30,0,80,4,적설없음,,26,,0.1,333,-0.3,0,0.4
60_127,2026-08-27 23:00:00,강수없음,30,0,80,4,적설없음,,26,,0,0,-0.5,0,0.5
60_127,2026-08-28 00:00:00,강수없음,30,0,85,4,적설없음,,25,,0,0,-0.4,0,0.4
60_127,2026-08-28 01:00:00,강수없음,30,0,85,4,적설없음,,25,,0,14,-0.3,0,0.4
60_127,2026-08-28 02:00:00,강수없음,30,0,85,4,적설없음,,25,,-0.3,51,-0.3,0,0.6
60_127,2026-08-28 03:00:00,강수없음,30,0,85,4,적설없음,,25,,-0.5,67,-0.2,0,0.7
60_127,2026-08-28 04:00:00,강수없음,30,0,85,4,적설없음,,24,,-0.6,69,-0.2,0,0.8
60_127,2026-08-28 05:00:00,강수없음,30,0,85,4,적설없음,,24,,-0.9,80,-0.1,0,1.1
60_127,2026-08-28 06:00:00,강수없음,30,0,85,4,적설없음,24.0,24,,-1,81,-0.1,0,1.2
60_127,2026-08-28 07:00:00,강수없음,30,0,85,4,적설없음,,24,,-1.2,82,-0.1,0,1.4
60_127,2026-08-28 08:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.5,87,0,0,1.7
60_127,2026-08-28 09:00:00,강수없음,30,0,80,4,적설없음,,26,,-1.6,90,0,0,1.7
60_127,2026-08-28 10:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.7,90,0,0,1.8
60_127,2026-08-28 11:00:00,강수없음,30,0,70,4,적설없음,,28,,-1.6,96,0.1,0,1.8
60_127,2026-08-28 12:00:00,강수없음,30,0,70,4,적설없음,,28,,-1.4,101,0.3,0,1.6
60_127,2026-08-28 13:00:00,강수없음,30,0,70,4,적설없음,,29,,-1.5,97,0.2,0,1.7
60_127,2026-08-28 14:00:00,강수없음,20,0,70,3,적설없음,,29,,-1.3,101,0.2,0,1.5
60_127,2026-08-28 15:00:00,강수없음,20,0,70,3,적설없음,,29,30.0,-1.8,96,0.2,0,2
60_127,2026-08-28 16:00:00,강수없음,20,0,75,3,적설없음,,28,,-1.6,93,0,0,1.8
60_127,2026-08-28 17:00:00,강수없음,30,0,75,4,적설없음,,28,,-1.6,93,0,0,1.8
60_127,2026-08-28 18:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.6,93,0,0,1.8
60_127,2026-08-28 19:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.7,90,0,0,1.8
60_127,2026-08-28 20:00:00,강수없음,30,0,80,4,적설없음,,26,,-1.6,96,0.1,0,1.8
60_127,2026-08-28 21:00:00,강수없음,30,0,80,4,적설없음,,26,,-1.3,101,0.2,0,1.5
60_127,2026-08-28 22:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.5,93,0,0,1.7
60_127,2026-08-28 23:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.5,97,0.2,0,1.7
60_127,2026-08-29 00:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.4,101,0.3,0,1.6
60_127,2026-08-29 03:00:00,0,30,0,85,4,0,,24,,-1.2,110,0.4,0,1
60_127,2026-08-29 06:00:00,0,30,0,90,4,0,24.0,24,,-0.5,135,0.6,0,1
60_127,2026-08-29 09:00:00,0,30,0,90,4,0,,25,,-0.1,157,0.6,0,1
60_127,2026-08-29 12:00:00,2,60,1,85,4,0,,27,,0.5,214,0.8,0,1
60_127,2026-08-29 15:00:00,2,60,1,80,4,0,,29,29.0,1.8,239,1,0,1
60_127,2026-08-29 18:00:00,2,60,1,80,4,0,,27,,1.7,261,0.2,0,1
60_128,2026-08-25 06:00:00,강수없음,30,0,95,4,적설없음,,25,,0.6,270,0.0,0,0.6
60_128,2026-08-25 07:00:00,3.0mm,60,4,95,4,적설없음,,25,,1.4,270,0.0,0,1.4
60_128,2026-08-25 08:00:00,3.0mm,60,4,90,4,적설없음,,26,,1.4,270,0.0,0,1.4
60_128,2026-08-25 09:00:00,강수없음,30,0,85,4,적설없음,,27,,1.7,270,0.0,0,1.7
60_128,2026-08-25 10:00:00,강수없음,20,0,80,3,적설없음,,27,,1.8,270,0.0,0,1.8
60_128,2026-08-25 11:00:00,강수없음,30,0,75,4,적설없음,,28,,2.2,270,0.0,0,2.2
60_128,2026-08-25 12:00:00,2.0mm,60,4,75,3,적설없음,,29,,2.4,270,0.0,0,2.4
60_128,2026-08-25 13:00:00,강수없음,20,0,70,3,적설없음,,30,,2.6,270,0.0,0,2.6
60_128,2026-08-25 14:00:00,강수없음,30,0,70,4,적설없음,,30,,2.7,270,0.0,0,2.7
60_128,2026-08-25 15:00:00,강수없음,30,0,70,4,적설없음,,31,31.0,2.7,270,0.0,0,2.7
60_128,2026-08-25 16:00:00,강수없음,20,0,70,3,적설없음,,30,,2.5,270,0.0,0,2.5
60_128,2026-08-25 17:00:00,5.0mm,60,4,75,3,적설없음,,30,,2.2,270,0.0,0,2.2
60_128,2026-08-25 18:00:00,6.0mm,60,4,75,4,적설없음,,29,,1.9,267,0.1,0,2.0
60_128,2026-08-25 19:00:00,강수없음,20,0,80,3,적설없음,,27,,1.7,264,0.1,0,1.8
60_128,2026-08-25 20:00:00,강수없음,20,0,90,3,적설없음,,27,,1.3,258,0.2,0,1.4
60_128,2026-08-25 21:00:00,강수없음,0,0,90,1,적설없음,,26,,1.2,270,0.0,0,1.2
60_128,2026-08-25 22:00:00,강수없음,20,0,95,3,적설없음,,25,,0.9,270,0.0,0,0.9
60_128,2026-08-25 23:00:00,강수없음,20,0,95,3,적설없음,,25,,0.7,270,0.0,0,0.7
60_128,2026-08-26 00:00:00,강수없음,30,0,95,4,적설없음,,25,,0.5,270,0.0,0,0.5
60_128,2026-08-26 01:00:00,강수없음,30,0,95,4,적설없음,,24,,0.5,270,0.0,0,0.5
60_128,2026-08-26 02:00:00,강수없음,20,0,95,3,적설없음,,24,,0.3,270,0.0,0,0.3
60_128,2026-08-26 03:00:00,강수없음,30,0,95,4,적설없음,,24,,0.1,270,0.0,0,0.1
60_128,2026-08-26 04:00:00,강수없음,30,0,100,4,적설없음,,24,,0.3,270,0.0,0,0.3
60_128,2026-08-26 05:00:00,강수없음,30,0,100,4,적설없음,,24,,0.1,270,0.0,0,0.1
60_128,2026-08-26 06:00:00,강수없음,30,0,100,4,적설없음,,24,,0.0,180,0.5,0,0.5
60_128,2026-08-26 07:00:00,강수없음,30,0,100,4,적설없음,,24,,0.1,207,0.3,0,0.4
60_128,2026-08-26 08:00:00,강수없음,30,0,95,4,적설없음,,25,,0.4,259,0.0,0,0.5
60_128,2026-08-26 09:00:00,강수없음,30,0,90,4,적설없음,,26,,0.8,264,0.0,0,0.9
60_128,2026-08-26 10:00:00,강수없음,30,0,85,4,적설없음,,27,,1.1,247,0.5,0,1.3
60_128,2026-08-26 11:00:00,강수없음,30,0,80,4,적설없음,,28,,1.9,259,0.3,0,2.0
60_128,2026-08-26 12:00:00,강수없음,30,0,80,4,적설없음,,28,,2.2,265,0.2,0,2.3
60_128,2026-08-26 13:00:00,강수없음,30,0,80,4,적설없음,,29,,2.2,265,0.2,0,2.3
60_128,2026-08-26 14:00:00,강수없음,30,0,75,4,적설없음,,30,,2.8,270,0,0,2.8
60_128,2026-08-26 15:00:00,강수없음,30,0,75,4,적설없음,,30,30.0,2.4,270,0,0,2.4
60_128,2026-08-26 16:00:00,강수없음,30,0,75,4,적설없음,,29,,1.9,273,-0.1,0,2
60_128,2026-08-26 17:00:00,강수없음,30,0,80,4,적설없음,,29,,1.7,276,-0.1,0,1.8
60_128,2026-08-26 18:00:00,강수없음,30,0,85,4,적설없음,,27,,1,294,-0.4,0,1.2
60_128,2026-08-26 19:00:00,강수없음,30,0,85,4,적설없음,,26,,0.5,310,-0.4,0,0.7
60_128,2026-08-26 20:00:00,강수없음,30,0,90,4,적설없음,,26,,0.1,315,-0.1,0,0.2
60_128,2026-08-26 21:00:00,강수없음,30,0,90,4,적설없음,,25,,0.1,270,0,0,0.1
60_128,2026-08-26 22:00:00,강수없음,30,0,95,4,적설없음,,25,,0.2,270,0,0,0.2
60_128,2026-08-26 23:00:00,강수없음,30,0,95,4,적설없음,,24,,0.4,270,0,0,0.4
60_128,2026-08-27 00:00:00,강수없음,30,0,95,4,적설없음,,24,,0.4,270,0,0,0.4
60_128,2026-08-27 01:00:00,강수없음,30,0,90,4,적설없음,,24,,0.3,297,-0.1,0,0.4
60_128,2026-08-27 02:00:00,강수없음,30,0,90,4,적설없음,,24,,0.2,288,0,0,0.3
60_128,2026-08-27 03:00:00,강수없음,30,0,90,4,적설없음,,24,,0.1,315,-0.1,0,0.2
60_128,2026-08-27 04:00:00,강수없음,30,0,90,4,적설없음,,24,,0.1,270,0,0,0.1
60_128,2026-08-27 05:00:00,강수없음,30,0,90,4,적설없음,,24,,0,315,0,0,0.1
60_128,2026-08-27 06:00:00,강수없음,30,0,90,4,적설없음,23.0,24,,0,0,-0.3,0,0.3
60_128,2026-08-27 07:00:00,강수없음,30,0,90,4,적설없음,,24,,0,0,-0.7,0,0.7
60_128,2026-08-27 08:00:00,강수없음,30,0,85,4,적설없음,,25,,0,0,-0.9,0,0.9
60_128,2026-08-27 09:00:00,강수없음,30,0,85,4,적설없음,,26,,0.1,333,-0.3,0,0.4
60_128,2026-08-27 10:00:00,강수없음,30,0,80,4,적설없음,,26,,0.2,288,0,0,0.3
60_128,2026-08-27 11:00:00,강수없음,30,0,75,4,적설없음,,27,,0.3,315,-0.3,0,0.5
60_128,2026-08-27 12:00:00,강수없음,30,0,70,4,적설없음,,28,,0.4,301,-0.2,0,0.5
60_128,2026-08-27 13:00:00,강수없음,30,0,70,4,적설없음,,29,,0.8,276,0,0,0.9
60_128,2026-08-27 14:00:00,강수없음,30,0,65,4,적설없음,,30,,1.3,274,0,0,1.4
60_128,2026-08-27 15:00:00,강수없음,30,0,60,4,적설없음,,30,30.0,1.4,281,-0.2,0,1.5
60_128,2026-08-27 16:00:00,강수없음,30,0,60,4,적설없음,,30,,1.4,292,-0.5,0,1.6
60_128,2026-08-27 17:00:00,강수없음,30,0,65,4,적설없음,,29,,1.3,293,-0.5,0,1.5
60_128,2026-08-27 18:00:00,강수없음,30,0,70,4,적설없음,,28,,0.9,297,-0.4,0,1.1
60_128,2026-08-27 19:00:00,강수없음,30,0,75,4,적설없음,,27,,0.6,300,-0.4,0,0.8
60_128,2026-08-27 20:00:00,강수없음,30,0,80,4,적설없음,,26,,0.5,310,-0.4,0,0.7
60_128,2026-08-27 21:00:00,강수없음,30,0,85,4,적설없음,,25,,0.3,307,-0.3,0,0.5
60_128,2026-08-27 22:00:00,강수없음,30,0,85,4,적설없음,,25,,0,342,-0.2,0,0.3
60_128,2026-08-27 23:00:00,강수없음,30,0,85,4,적설없음,,24,,0,0,-0.6,0,0.6
60_128,2026-08-28 00:00:00,강수없음,30,0,85,4,적설없음,,24,,0,0,-0.3,0,0.3
60_128,2026-08-28 01:00:00,강수없음,30,0,90,4,적설없음,,24,,-0.1,45,-0.2,0,0.4
60_128,2026-08-28 02:00:00,강수없음,30,0,90,4,적설없음,,24,,-0.3,59,-0.2,0,0.5
