일시,국가지점번호,다목적위치표지판번호,GNSS-경도,GNSS-위도,온도,습도
2025-12-28 18:05:05,다사52136096,북한57-02,126.9574,37.6469,1.5,79.0
2025-12-28 18:04:57,다사51865887,북한61-03,126.9545,37.6281,0.5,76.0
2025-12-28 18:04:53,다사51855861,북한61-04,126.9544,37.6257,-0.3,78.0
2025-12-28 18:04:49,다사51846131,북한56-01,126.9541,37.6501,2.0,79.0
2025-12-28 18:04:45,다사51805824,북한01-01,126.9539,37.6224,1.2,79.0
2025-12-28 18:04:41,다사51775928,북한61-02,126.9534,37.6318,1.8,78.0
2025-12-28 18:04:37,다사51626125,북한57-01,126.9516,37.6495,3.7,76.0
2025-12-28 18:04:33,다사51615722,북한67-01,126.9517522,37.6131699,2.2,78.0
2025-12-28 18:04:29,다사51605810,북한67-03,126.9516142,37.6211404,1.5,79.0
2025-12-28 18:04:25,다사51576011,북한59-01,126.9511,37.6392,1.3,82.0
2025-12-28 18:04:21,다사51495769,북한67-02,126.9504095,37.6173775,1.9,79.0
2025-12-28 18:04:17,다사51475825,북한65-04,126.9501,37.6225,0.4,78.0
2025-12-28 18:04:13,다사51405985,북한61-01,126.9492,37.6369,3.6,78.0
2025-12-28 18:04:09,다사51396051,북한58-01,126.9490999,37.6428,4.0,76.0
2025-12-28 18:04:05,다사51335773,북한66-02,126.9486,37.6178,2.2,78.0
2025-12-28 18:04:01,다사51335740,북한66-01,126.9486,37.6148,4.0,79.0
2025-12-28 18:03:57,다사51286158,둘레길110-01 ,126.9477611,37.6524418,4.4,79.0
2025-12-28 18:03:53,다사51285821,북한66-03,126.948,37.6221,1.1,78.0
2025-12-28 18:03:49,다사51155891,북한62-04,126.9464,37.6284,1.2,76.0
2025-12-28 18:03:45,다사51155877,북한62-03,126.9465,37.6271,0.6,78.0
2025-12-28 18:03:41,다사51135948,북한62-01,126.9462,37.6335,2.5,79.0
2025-12-28 18:03:29,다사50975857,북한63-02,126.9444,37.6253,1.3,78.0
2025-12-28 18:03:25,다사50905778,족두리봉,126.943704,37.6182159,1.3,79.0
2025-12-28 18:03:21,다사50775880,북한63-01,126.9422,37.6274,2.0,78.0
2025-12-28 18:03:17,다사50765775,북한65-02,126.9421,37.6179,1.1,76.0
2025-12-28 18:03:13,다사50595826,북한64-01,126.9402,37.6225,3.5,78.0
2025-12-28 18:03:09,다사50515797,북한65-01,126.9393,37.6199,3.0,79.0
2025-12-28 18:03:05,다사50475974,둘레길108-03,126.9386623,37.635817,2.8,79.0
2025-12-28 18:03:01,다사50315730,둘레길108-01,126.9369876,37.6138226,4.6,78.0
2025-12-28 06:10:57,다사56976453,북한23-03,127.0121,37.6793,-1.8,72.0
2025-12-28 06:10:53,다사56966353,북한23-01,127.012,37.6703,-0.5,72.0
2025-12-28 06:10:49,다사56795841,둘레길103-07,127.0103999,37.6242,-0.5,71.0
2025-12-28 06:10:45,다사56756128,둘레길102-01,127.0098,37.65,0.2,69.0
2025-12-28 06:10:41,다사56716247,둘레길101-01,127.0092,37.6608,0.1,71.0
2025-12-28 06:10:37,다사56705899,둘레길103-05,127.0093,37.6294,-2.4,69.0
2025-12-28 06:10:33,다사56685865,둘레길103-06,127.0091,37.6263,-2.2,70.0
2025-12-28 06:10:29,다사56665927,둘레길103-04,127.0089,37.6319,0.1,72.0
2025-12-28 06:10:25,다사56656231,둘레길101-02,127.0086,37.6593,0.0,73.0
2025-12-28 06:10:21,다사56536202,둘레길101-03,127.0072,37.6567,-0.1,72.0
2025-12-28 06:10:17,다사56436020,둘레길103-01,127.0062,37.6403,0.0,73.0
2025-12-28 06:10:13,다사56425986,둘레길103-02,127.0061,37.6372,0.0,72.0
2025-12-28 06:10:09,다사56195897,북한13-01,127.003544,37.6291694,-0.6,72.0
2025-12-28 06:10:05,다사56185872,북한12-01,127.0035072,37.626927,-2.5,71.0
2025-12-28 06:10:01,다사55966366,북한69-01,127.0006834,37.6714228,-1.3,69.0
2025-12-28 06:09:57,다사55855862,북한12-02,126.9997009,37.6260305,-1.6,70.0
2025-12-28 06:09:53,다사55846471,둘레길121-07,126.9992,37.6809,-1.5,72.0
2025-12-28 06:09:49,다사55846087,북한17-01,126.9995,37.6463,-2.4,72.0
2025-12-28 06:09:45,다사55825947,북한14-01,126.9993859,37.6336439,-2.9,71.0
2025-12-28 06:09:41,다사55805911,북한13-02,126.9991232,37.6303881,-1.6,69.0
2025-12-28 06:09:37,다사55705883,북한12-03,126.998,37.6279,-2.1,71.0
2025-12-28 06:09:33,다사55656125,북한17-02,126.9973,37.6497,-1.4,69.0
2025-12-28 06:09:29,다사55656044,북한16-01,126.9973,37.6424,-2.7,70.0
2025-12-28 06:09:25,다사55636003,북한15-01,126.9972,37.6387,-2.8,72.0
2025-12-28 06:09:21,다사55556071,북한16-02,126.9962,37.6448,-1.5,92.0
2025-12-28 06:09:17,다사55506361,북한69-02,126.9954133,37.6709453,-1.8,85.0
2025-12-28 06:09:13,다사55476140,북한19-01,126.9952,37.6511,-1.1,84.0
2025-12-28 06:09:05,다사55405904,북한12-04,126.9946164,37.629813,-2.6,82.0
2025-12-28 06:09:01,다사55405754,둘레길105-01,126.9946562,37.6163066,-1.0,83.0
2025-12-28 06:08:57,다사55396003,북한15-02,126.9944,37.6387,-1.3,85.0
2025-12-28 06:08:53,다사55386124,북한19-02,126.9942,37.6496,-1.4,84.0
2025-12-28 06:08:49,다사55306092,북한17-03,126.9934,37.6467,-2.1,84.0
2025-12-28 06:08:45,다사55305741,둘레길105-02,126.993622,37.6150632,-2.7,82.0
2025-12-28 06:08:41,다사55146054,북한16-03,126.9916,37.6433,-2.5,83.0
2025-12-28 06:08:37,다사55085933,북한12-05,126.990989,37.632405,-3.1,82.0
2025-12-28 06:08:33,다사55076065,북한17-04,126.9908,37.6443,-2.5,85.0
2025-12-28 06:08:29,다사55056285,북한69-04,126.9904487,37.664072,-3.6,84.0
2025-12-28 06:08:25,다사55035844,북한09-01,126.9904,37.6244,-2.8,84.0
2025-12-28 06:08:21,다사55035750,둘레길105-03,126.9904493,37.6158572,-2.6,82.0
2025-12-28 06:08:17,다사54956013,북한15-03,126.9894,37.6396,-2.4,83.0
2025-12-28 06:08:13,다사54955831,북한08-01,126.9896,37.6232,-2.8,82.0
2025-12-28 06:08:09,다사54886040,북한17-05,126.9886,37.642,-3.2,85.0
2025-12-28 06:08:05,다사54885890,북한09-02,126.988705,37.6284572,-1.4,85.0
2025-12-28 06:08:01,다사54885787,북한07-01,126.9888,37.6192,-1.2,84.0
2025-12-28 06:07:57,다사54855924,북한11-01,126.9883453,37.6315719,-2.3,84.0
2025-12-28 06:07:53,다사54846258,북한21-01,126.988,37.6617,-2.9,82.0
2025-12-28 06:07:49,다사54825737,북한06-01,126.9881019,37.6147296,-0.8,83.0
2025-12-28 06:07:45,다사54816041,북한19-03,126.9878,37.6421,-3.0,85.0
2025-12-28 06:07:41,다사54735959,북한12-06,126.9870124,37.6346669,-3.9,84.0
2025-12-28 06:07:37,다사54715768,북한06-02,126.9869,37.6175,-1.4,84.0
2025-12-28 06:07:33,다사54696024,북한19-04,126.9865,37.6406,-3.6,82.0
2025-12-28 06:07:29,다사54695726,둘레길105-04,126.9866713,37.6136633,-1.3,85.0
2025-12-28 06:07:25,다사54676164,북한20-01,126.9862,37.6532,-2.6,84.0
2025-12-28 06:07:21,다사54585999,북한12-07,126.9853,37.6383,-3.9,84.0
2025-12-28 06:07:17,다사54585924,북한09-03,126.985338,37.6315385,-2.1,82.0
2025-12-28 06:07:13,다사54545798,북한07-02,126.9849,37.6202,-2.3,83.0
2025-12-28 06:07:09,다사54535859,북한08-02,126.9848,37.6257,-1.6,85.0
2025-12-28 06:07:05,다사54525738,북한05-01,126.9847362,37.6147956,-1.7,85.0
2025-12-28 06:07:01,다사54515721,둘레길105-02,126.9846595,37.6132516,-1.2,84.0
2025-12-28 06:06:57,다사54446143,북한20-02,126.9836,37.6513,-3.5,82.0
2025-12-28 06:06:53,다사54315771,북한05-02,126.9823,37.6177,-2.8,93.0
2025-12-28 06:06:49,다사54235873,북한08-03,126.9814,37.6269,-2.6,82.0
2025-12-28 06:06:45,다사54205816,북한07-03,126.981,37.6218,-2.6,85.0
2025-12-28 06:06:41,다사54145957,북한08-06,126.9803051,37.6345396,-4.2,84.0
2025-12-28 06:06:37,다사54025885,북한08-04,126.9789999,37.628,-3.6,84.0
2025-12-28 06:06:33,다사54015858,북한07-04,126.9789,37.6256,-3.0,82.0
2025-12-28 06:06:29,다사53755791,북한04-01,126.9759486,37.6194748,-1.8,83.0
2025-12-28 06:06:25,다사53745927,북한03-06,126.9758,37.6318,-4.9,85.0
2025-12-28 06:06:17,다사53415894,북한03-04,126.9721,37.6288,-3.6,92.0
2025-12-28 06:06:13,다사53175857,북한03-03,126.9694,37.6254,-2.6,82.0
2025-12-28 06:06:09,다사52925912,북한01-05,126.9665,37.6304,-3.9,83.0
2025-12-28 06:06:05,다사52885827,북한03-02,126.9661,37.6227,-1.6,92.0
2025-12-28 06:06:01,다사52705790,북한03-01,126.9641,37.6194,-1.0,85.0
2025-12-28 06:05:57,다사52645898,북한01-04,126.9633,37.6291,-3.9,92.0
2025-12-28 06:05:53,다사52585946,북한58-04,126.9626,37.6334,-2.2,84.0
2025-12-28 06:05:49,다사52395997,북한58-03,126.9604,37.638,-1.4,92.0
2025-12-28 06:05:45,다사52395834,북한02-02,126.9605,37.6233,-2.2,91.0
2025-12-28 06:05:41,다사52355893,북한60-03,126.96,37.6286,-3.6,83.0
2025-12-28 06:05:37,다사52345938,북한60-02,126.9599,37.6327,-2.4,82.0
2025-12-28 06:05:33,다사52255897,북한59-03,126.9589,37.629,-3.7,85.0
2025-12-28 06:05:29,다사52255785,북한02-01,126.959,37.6189,-1.4,84.0
2025-12-28 06:05:25,다사52245981,북한60-01,126.9587,37.6366,-1.6,82.0
2025-12-28 06:05:21,다사52215870,북한02-03,126.9585,37.6266,-3.2,84.0
2025-12-28 06:05:17,다사52206004,북한58-02,126.9583,37.6386,-1.1,84.0
2025-12-28 06:05:13,다사52165942,북한59-02,126.9579,37.633,-3.0,85.0
2025-12-28 06:05:09,다사52145872,북한01-03,126.9577,37.6267,-3.5,84.0
2025-12-28 06:05:05,다사52136096,북한57-02,126.9574,37.6469,-1.5,92.0
2025-12-28 06:04:57,다사51865887,북한61-03,126.9545,37.6281,-2.5,84.0
2025-12-28 06:04:53,다사51855861,북한61-04,126.9544,37.6257,-3.3,82.0
2025-12-28 06:04:49,다사51846131,북한56-01,126.9541,37.6501,-1.0,94.0
2025-12-28 06:04:45,다사51805824,북한01-01,126.9539,37.6224,-1.8,92.0
2025-12-28 06:04:41,다사51775928,북한61-02,126.9534,37.6318,-1.2,85.0
2025-12-28 06:04:37,다사51626125,북한57-01,126.9516,37.6495,-2.3,94.0
2025-12-28 06:04:33,다사51615722,북한67-01,126.9517522,37.6131699,-0.8,84.0
2025-12-28 06:04:29,다사51605810,북한67-03,126.9516142,37.6211404,-1.5,84.0
2025-12-28 06:04:25,다사51576011,북한59-01,126.9511,37.6392,-1.7,83.0
2025-12-28 06:04:21,다사51495769,북한67-02,126.9504095,37.6173775,-1.1,94.0
2025-12-28 06:04:17,다사51475825,북한65-04,126.9501,37.6225,-2.6,84.0
2025-12-28 06:04:13,다사51405985,북한61-01,126.9492,37.6369,-2.4,84.0
2025-12-28 06:04:09,다사51396051,북한58-01,126.9490999,37.6428,-2.0,82.0
2025-12-28 06:04:05,다사51335773,북한66-02,126.9486,37.6178,-0.8,91.0
2025-12-28 06:04:01,다사51335740,북한66-01,126.9486,37.6148,0.0,82.0
2025-12-28 06:03:57,다사51286158,둘레길110-01 ,126.9477611,37.6524418,0.4,94.0
2025-12-28 06:03:53,다사51285821,북한66-03,126.948,37.6221,-1.9,84.0
2025-12-28 06:03:49,다사51155891,북한62-04,126.9464,37.6284,-1.8,82.0
2025-12-28 06:03:45,다사51155877,북한62-03,126.9465,37.6271,-2.4,83.0
2025-12-28 06:03:41,다사51135948,북한62-01,126.9462,37.6335,-0.5,82.0
2025-12-28 06:03:29,다사50975857,북한63-02,126.9444,37.6253,-1.7,84.0
2025-12-28 06:03:25,다사50905778,족두리봉,126.943704,37.6182159,-1.7,82.0
2025-12-28 06:03:21,다사50775880,북한63-01,126.9422,37.6274,-1.0,83.0
2025-12-28 06:03:17,다사50765775,북한65-02,126.9421,37.6179,-1.9,91.0
2025-12-28 06:03:13,다사50595826,북한64-01,126.9402,37.6225,-2.5,84.0
2025-12-28 06:03:09,다사50515797,북한65-01,126.9393,37.6199,-3.0,82.0
2025-12-28 06:03:05,다사50475974,둘레길108-03,126.9386623,37.635817,-3.2,85.0
2025-12-28 06:03:01,다사50315730,둘레길108-01,126.9369876,37.6138226,0.6,85.0
2025-12-27 18:10:57,다사56976453,북한23-03,127.0121,37.6793,-4.8,72.0
2025-12-27 18:10:53,다사56966353,북한23-01,127.012,37.6703,-3.5,72.0
2025-12-27 18:10:49,다사56795841,둘레길103-07,127.0103999,37.6242,-3.5,71.0
2025-12-27 18:10:45,다사56756128,둘레길102-01,127.0098,37.65,-2.8,69.0
2025-12-27 18:10:41,다사56716247,둘레길101-01,127.0092,37.6608,-2.9,71.0
2025-12-27 18:10:37,다사56705899,둘레길103-05,127.0093,37.6294,-3.4,69.0
2025-12-27 18:10:33,다사56685865,둘레길103-06,127.0091,37.6263,-3.2,70.0
2025-12-27 18:10:29,다사56665927,둘레길103-04,127.0089,37.6319,-2.9,72.0
2025-12-27 18:10:25,다사56656231,둘레길101-02,127.0086,37.6593,-3.0,73.0
2025-12-27 18:10:21,다사56536202,둘레길101-03,127.0072,37.6567,-3.1,72.0
2025-12-27 18:10:17,다사56436020,둘레길103-01,127.0062,37.6403,-3.0,73.0
2025-12-27 18:10:13,다사56425986,둘레길103-02,127.0061,37.6372,-3.0,72.0
2025-12-27 18:10:09,다사56195897,북한13-01,127.003544,37.6291694,-3.6,72.0
2025-12-27 18:10:05,다사56185872,북한12-01,127.0035072,37.626927,-3.5,71.0
2025-12-27 18:10:01,다사55966366,북한69-01,127.0006834,37.6714228,-4.3,69.0
2025-12-27 18:09:57,다사55855862,북한12-02,126.9997009,37.6260305,-4.6,70.0
2025-12-27 18:09:53,다사55846471,둘레길121-07,126.9992,37.6809,-4.5,72.0
2025-12-27 18:09:49,다사55846087,북한17-01,126.9995,37.6463,-3.4,72.0
2025-12-27 18:09:45,다사55825947,북한14-01,126.9993859,37.6336439,-3.9,71.0
2025-12-27 18:09:41,다사55805911,북한13-02,126.9991232,37.6303881,-4.6,69.0
2025-12-27 18:09:37,다사55705883,북한12-03,126.998,37.6279,-5.1,71.0
2025-12-27 18:09:33,다사55656125,북한17-02,126.9973,37.6497,-4.4,69.0
2025-12-27 18:09:29,다사55656044,북한16-01,126.9973,37.6424,-3.7,70.0
2025-12-27 18:09:25,다사55636003,북한15-01,126.9972,37.6387,-3.8,72.0
2025-12-27 18:09:21,다사55556071,북한16-02,126.9962,37.6448,-4.5,73.0
2025-12-27 18:09:17,다사55506361,북한69-02,126.9954133,37.6709453,-4.8,72.0
2025-12-27 18:09:13,다사55476140,북한19-01,126.9952,37.6511,-4.1,72.0
2025-12-27 18:09:05,다사55405904,북한12-04,126.9946164,37.629813,-5.6,64.0
2025-12-27 18:09:01,다사55405754,둘레길105-01,126.9946562,37.6163066,-4.0,65.0
2025-12-27 18:08:57,다사55396003,북한15-02,126.9944,37.6387,-4.3,68.0
2025-12-27 18:08:53,다사55386124,북한19-02,126.9942,37.6496,-4.4,67.0
2025-12-27 18:08:49,다사55306092,북한17-03,126.9934,37.6467,-5.1,62.0
2025-12-27 18:08:45,다사55305741,둘레길105-02,126.993622,37.6150632,-3.7,63.0
2025-12-27 18:08:41,다사55146054,북한16-03,126.9916,37.6433,-5.5,62.0
2025-12-27 18:08:37,다사55085933,북한12-05,126.990989,37.632405,-6.1,72.0
2025-12-27 18:08:33,다사55076065,북한17-04,126.9908,37.6443,-5.5,72.0
2025-12-27 18:08:29,다사55056285,북한69-04,126.9904487,37.664072,-6.6,71.0
2025-12-27 18:08:25,다사55035844,북한09-01,126.9904,37.6244,-3.8,69.0
2025-12-27 18:08:21,다사55035750,둘레길105-03,126.9904493,37.6158572,-3.6,71.0
2025-12-27 18:08:17,다사54956013,북한15-03,126.9894,37.6396,-5.4,69.0
2025-12-27 18:08:13,다사54955831,북한08-01,126.9896,37.6232,-3.8,70.0
2025-12-27 18:08:09,다사54886040,북한17-05,126.9886,37.642,-6.2,72.0
2025-12-27 18:08:05,다사54885890,북한09-02,126.988705,37.6284572,-4.4,73.0
2025-12-27 18:08:01,다사54885787,북한07-01,126.9888,37.6192,-4.2,72.0
2025-12-27 18:07:57,다사54855924,북한11-01,126.9883453,37.6315719,-5.3,72.0
2025-12-27 18:07:53,다사54846258,북한21-01,126.988,37.6617,-5.9,71.0
2025-12-27 18:07:49,다사54825737,북한06-01,126.9881019,37.6147296,-3.8,69.0
2025-12-27 18:07:45,다사54816041,북한19-03,126.9878,37.6421,-6.0,70.0
2025-12-27 18:07:41,다사54735959,북한12-06,126.9870124,37.6346669,-6.9,72.0
2025-12-27 18:07:37,다사54715768,북한06-02,126.9869,37.6175,-4.4,72.0
2025-12-27 18:07:33,다사54696024,북한19-04,126.9865,37.6406,-6.6,71.0
2025-12-27 18:07:29,다사54695726,둘레길105-04,126.9866713,37.6136633,-4.3,69.0
2025-12-27 18:07:25,다사54676164,북한20-01,126.9862,37.6532,-5.6,71.0
2025-12-27 18:07:21,다사54585999,북한12-07,126.9853,37.6383,-6.9,69.0
2025-12-27 18:07:17,다사54585924,북한09-03,126.985338,37.6315385,-5.1,70.0
2025-12-27 18:07:13,다사54545798,북한07-02,126.9849,37.6202,-5.3,72.0
2025-12-27 18:07:09,다사54535859,북한08-02,126.9848,37.6257,-4.6,73.0
2025-12-27 18:07:05,다사54525738,북한05-01,126.9847362,37.6147956,-4.7,72.0
2025-12-27 18:07:01,다사54515721,둘레길105-02,126.9846595,37.6132516,-4.2,72.0
2025-12-27 18:06:57,다사54446143,북한20-02,126.9836,37.6513,-6.5,69.0
2025-12-27 18:06:53,다사54315771,북한05-02,126.9823,37.6177,-5.8,64.0
2025-12-27 18:06:49,다사54235873,북한08-03,126.9814,37.6269,-5.6,65.0
2025-12-27 18:06:45,다사54205816,북한07-03,126.981,37.6218,-5.6,68.0
2025-12-27 18:06:41,다사54145957,북한08-06,126.9803051,37.6345396,-7.2,67.0
2025-12-27 18:06:37,다사54025885,북한08-04,126.9789999,37.628,-6.6,62.0
2025-12-27 18:06:33,다사54015858,북한07-04,126.9789,37.6256,-6.0,63.0
2025-12-27 18:06:29,다사53755791,북한04-01,126.9759486,37.6194748,-4.8,62.0
2025-12-27 18:06:25,다사53745927,북한03-06,126.9758,37.6318,-7.9,72.0
2025-12-27 18:06:17,다사53415894,북한03-04,126.9721,37.6288,-6.6,71.0
2025-12-27 18:06:13,다사53175857,북한03-03,126.9694,37.6254,-5.6,69.0
2025-12-27 18:06:09,다사52925912,북한01-05,126.9665,37.6304,-6.9,71.0
2025-12-27 18:06:05,다사52885827,북한03-02,126.9661,37.6227,-4.6,69.0
2025-12-27 18:06:01,다사52705790,북한03-01,126.9641,37.6194,-4.0,73.0
2025-12-27 18:05:57,다사52645898,북한01-04,126.9633,37.6291,-6.9,72.0
2025-12-27 18:05:53,다사52585946,북한58-04,126.9626,37.6334,-5.2,72.0
2025-12-27 18:05:49,다사52395997,북한58-03,126.9604,37.638,-4.4,71.0
2025-12-27 18:05:45,다사52395834,북한02-02,126.9605,37.6233,-5.2,69.0
2025-12-27 18:05:41,다사52355893,북한60-03,126.96,37.6286,-6.6,70.0
2025-12-27 18:05:37,다사52345938,북한60-02,126.9599,37.6327,-5.4,72.0
2025-12-27 18:05:33,다사52255897,북한59-03,126.9589,37.629,-6.7,72.0
2025-12-27 18:05:29,다사52255785,북한02-01,126.959,37.6189,-4.4,71.0
2025-12-27 18:05:25,다사52245981,북한60-01,126.9587,37.6366,-4.6,69.0
2025-12-27 18:05:21,다사52215870,북한02-03,126.9585,37.6266,-6.2,71.0
2025-12-27 18:05:17,다사52206004,북한58-02,126.9583,37.6386,-4.1,69.0
2025-12-27 18:05:13,다사52165942,북한59-02,126.9579,37.633,-6.0,70.0
2025-12-27 18:05:09,다사52145872,북한01-03,126.9577,37.6267,-6.5,72.0
2025-12-27 18:05:05,다사52136096,북한57-02,126.9574,37.6469,-4.5,73.0
2025-12-27 18:04:57,다사51865887,북한61-03,126.9545,37.6281,-5.5,72.0
2025-12-27 18:04:53,다사51855861,북한61-04,126.9544,37.6257,-6.3,69.0
2025-12-27 18:04:49,다사51846131,북한56-01,126.9541,37.6501,-4.0,64.0
2025-12-27 18:04:45,다사51805824,북한01-01,126.9539,37.6224,-4.8,65.0
2025-12-27 18:04:41,다사51775928,북한61-02,126.9534,37.6318,-4.2,68.0
2025-12-27 18:04:37,다사51626125,북한57-01,126.9516,37.6495,-3.3,67.0
2025-12-27 18:04:33,다사51615722,북한67-01,126.9517522,37.6131699,-3.8,62.0
2025-12-27 18:04:29,다사51605810,북한67-03,126.9516142,37.6211404,-4.5,63.0
2025-12-27 18:04:25,다사51576011,북한59-01,126.9511,37.6392,-4.7,62.0
2025-12-27 18:04:21,다사51495769,북한67-02,126.9504095,37.6173775,-4.1,72.0
2025-12-27 18:04:17,다사51475825,북한65-04,126.9501,37.6225,-5.6,71.0
2025-12-27 18:04:13,다사51405985,북한61-01,126.9492,37.6369,-3.4,72.0
2025-12-27 18:04:09,다사51396051,북한58-01,126.9490999,37.6428,-3.0,71.0
2025-12-27 18:04:05,다사51335773,북한66-02,126.9486,37.6178,-3.8,72.0
2025-12-27 18:04:01,다사51335740,북한66-01,126.9486,37.6148,-3.0,71.0
2025-12-27 18:03:57,다사51286158,둘레길110-01 ,126.9477611,37.6524418,-2.6,69.0
2025-12-27 18:03:53,다사51285821,북한66-03,126.948,37.6221,-4.9,71.0
2025-12-27 18:03:49,다사51155891,북한62-04,126.9464,37.6284,-4.8,69.0
2025-12-27 18:03:45,다사51155877,북한62-03,126.9465,37.6271,-5.4,70.0
2025-12-27 18:03:41,다사51135948,북한62-01,126.9462,37.6335,-3.5,72.0
2025-12-27 18:03:29,다사50975857,북한63-02,126.9444,37.6253,-4.7,72.0
2025-12-27 18:03:25,다사50905778,족두리봉,126.943704,37.6182159,-4.7,69.0
2025-12-27 18:03:21,다사50775880,북한63-01,126.9422,37.6274,-4.0,64.0
2025-12-27 18:03:17,다사50765775,북한65-02,126.9421,37.6179,-4.9,65.0
2025-12-27 18:03:13,다사50595826,북한64-01,126.9402,37.6225,-3.5,68.0
2025-12-27 18:03:09,다사50515797,북한65-01,126.9393,37.6199,-4.0,67.0
2025-12-27 18:03:05,다사50475974,둘레길108-03,126.9386623,37.635817,-4.2,62.0
2025-12-27 18:03:01,다사50315730,둘레길108-01,126.9369876,37.6138226,-2.4,63.0
2025-12-27 06:10:57,다사56976453,북한23-03,127.0121,37.6793,-9.8,72.0
2025-12-27 06:10:53,다사56966353,북한23-01,127.012,37.6703,-8.5,72.0
2025-12-27 06:10:49,다사56795841,둘레길103-07,127.0103999,37.6242,-8.5,71.0
2025-12-27 06:10:45,다사56756128,둘레길102-01,127.0098,37.65,-7.8,69.0
2025-12-27 06:10:41,다사56716247,둘레길101-01,127.0092,37.6608,-7.9,71.0
2025-12-27 06:10:37,다사56705899,둘레길103-05,127.0093,37.6294,-8.4,69.0
2025-12-27 06:10:33,다사56685865,둘레길103-06,127.0091,37.6263,-8.2,70.0
2025-12-27 06:10:29,다사56665927,둘레길103-04,127.0089,37.6319,-7.9,72.0
2025-12-27 06:10:25,다사56656231,둘레길101-02,127.0086,37.6593,-8.0,73.0
2025-12-27 06:10:21,다사56536202,둘레길101-03,127.0072,37.6567,-8.1,72.0
2025-12-27 06:10:17,다사56436020,둘레길103-01,127.0062,37.6403,-8.0,73.0
2025-12-27 06:10:13,다사56425986,둘레길103-02,127.0061,37.6372,-8.0,72.0
2025-12-27 06:10:09,다사56195897,북한13-01,127.003544,37.6291694,-8.6,72.0
2025-12-27 06:10:05,다사56185872,북한12-01,127.0035072,37.626927,-8.5,71.0
2025-12-27 06:10:01,다사55966366,북한69-01,127.0006834,37.6714228,-9.3,69.0
2025-12-27 06:09:57,다사55855862,북한12-02,126.9997009,37.6260305,-9.6,70.0
2025-12-27 06:09:53,다사55846471,둘레길121-07,126.9992,37.6809,-9.5,72.0
2025-12-27 06:09:49,다사55846087,북한17-01,126.9995,37.6463,-8.4,72.0
2025-12-27 06:09:45,다사55825947,북한14-01,126.9993859,37.6336439,-8.9,71.0
2025-12-27 06:09:41,다사55805911,북한13-02,126.9991232,37.6303881,-9.6,69.0
2025-12-27 06:09:37,다사55705883,북한12-03,126.998,37.6279,-10.1,71.0
2025-12-27 06:09:33,다사55656125,북한17-02,126.9973,37.6497,-9.4,69.0
2025-12-27 06:09:29,다사55656044,북한16-01,126.9973,37.6424,-8.7,70.0
2025-12-27 06:09:25,다사55636003,북한15-01,126.9972,37.6387,-8.8,72.0
2025-12-27 06:09:21,다사55556071,북한16-02,126.9962,37.6448,-9.5,73.0
2025-12-27 06:09:17,다사55506361,북한69-02,126.9954133,37.6709453,-9.8,72.0
2025-12-27 06:09:13,다사55476140,북한19-01,126.9952,37.6511,-9.1,72.0
2025-12-27 06:09:05,다사55405904,북한12-04,126.9946164,37.629813,-9.6,64.0
2025-12-27 06:09:01,다사55405754,둘레길105-01,126.9946562,37.6163066,-9.0,65.0
2025-12-27 06:08:57,다사55396003,북한15-02,126.9944,37.6387,-9.3,68.0
2025-12-27 06:08:53,다사55386124,북한19-02,126.9942,37.6496,-9.4,67.0
2025-12-27 06:08:49,다사55306092,북한17-03,126.9934,37.6467,-10.1,62.0
2025-12-27 06:08:45,다사55305741,둘레길105-02,126.993622,37.6150632,-8.7,63.0
2025-12-27 06:08:41,다사55146054,북한16-03,126.9916,37.6433,-10.5,62.0
2025-12-27 06:08:37,다사55085933,북한12-05,126.990989,37.632405,-10.1,72.0
2025-12-27 06:08:33,다사55076065,북한17-04,126.9908,37.6443,-9.5,72.0
2025-12-27 06:08:29,다사55056285,북한69-04,126.9904487,37.664072,-10.6,71.0
2025-12-27 06:08:25,다사55035844,북한09-01,126.9904,37.6244,-8.8,69.0
2025-12-27 06:08:21,다사55035750,둘레길105-03,126.9904493,37.6158572,-8.6,71.0
2025-12-27 06:08:17,다사54956013,북한15-03,126.9894,37.6396,-9.4,69.0
2025-12-27 06:08:13,다사54955831,북한08-01,126.9896,37.6232,-8.8,70.0
2025-12-27 06:08:09,다사54886040,북한17-05,126.9886,37.642,-10.2,72.0
2025-12-27 06:08:05,다사54885890,북한09-02,126.988705,37.6284572,-9.4,73.0
2025-12-27 06:08:01,다사54885787,북한07-01,126.9888,37.6192,-9.2,72.0
2025-12-27 06:07:57,다사54855924,북한11-01,126.9883453,37.6315719,-10.3,72.0
2025-12-27 06:07:53,다사54846258,북한21-01,126.988,37.6617,-9.9,71.0
2025-12-27 06:07:49,다사54825737,북한06-01,126.9881019,37.6147296,-8.8,69.0
2025-12-27 06:07:45,다사54816041,북한19-03,126.9878,37.6421,-10.0,70.0
2025-12-27 06:07:41,다사54735959,북한12-06,126.9870124,37.6346669,-10.9,72.0
2025-12-27 06:07:37,다사54715768,북한06-02,126.9869,37.6175,-9.4,72.0
2025-12-27 06:07:33,다사54696024,북한19-04,126.9865,37.6406,-10.6,71.0
2025-12-27 06:07:29,다사54695726,둘레길105-04,126.9866713,37.6136633,-9.3,69.0
2025-12-27 06:07:25,다사54676164,북한20-01,126.9862,37.6532,-9.6,71.0
